"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
"IGLV1-44",1.08350589009975e-294,3.15237885887094,0.995,0.089,2.61482476457774e-290,"IGLV1-44"
"IGLV4-3",1.01703440859458e-291,2.68353486679089,0.983,0.079,2.4544091382613e-287,"IGLV4-3"
"IGKC",3.69327844756405e-264,-3.13191474726585,0,0.866,8.91298887750633e-260,"IGKC"
"MTRNR2L8",3.24879979227713e-210,2.342876105397,1,0.517,7.84032853870239e-206,"MTRNR2L8"
"IGHV1-69D",6.8290397266416e-167,-0.78506646284136,0.965,0.504,1.64805215723042e-162,"IGHV1-69D"
"IGHV1-2",4.067737371685e-164,1.23829170559887,0.716,0.059,9.81667059908741e-160,"IGHV1-2"
"LILRB4",6.04309324173767e-151,1.68678064566644,0.876,0.267,1.45837969202855e-146,"LILRB4"
"RHOH",2.4991151526343e-142,-1.92606528700625,0.659,0.939,6.03111459785237e-138,"RHOH"
"LILRA4",1.26107492459796e-126,1.50977340546669,0.841,0.27,3.04335211553225e-122,"LILRA4"
"MT-ATP8",5.96802906539462e-125,1.13271111276922,0.998,0.975,1.44026445435168e-120,"MT-ATP8"
"FLNA",1.42788033872895e-113,1.18664854365305,0.978,0.747,3.44590362145459e-109,"FLNA"
"ZNF331",3.82367109346939e-112,-2.27020898981441,0.177,0.709,9.22766544986968e-108,"ZNF331"
"PDCD1",4.28553897401897e-111,1.2185412613158,0.766,0.263,1.0342291206e-106,"PDCD1"
"MGLL",1.61316668023121e-105,1.13925200945513,0.662,0.13,3.89305514940197e-101,"MGLL"
"EMP3",3.27989167713124e-105,1.17547163775702,0.995,0.856,7.91536258442082e-101,"EMP3"
"CORO1A",2.86231697062734e-104,0.984233023364624,0.983,0.879,6.90762954521497e-100,"CORO1A"
"GLUL",3.01945655195932e-103,-1.32492561211544,0,0.494,7.28685449684342e-99,"GLUL"
"FXYD5",2.61328875231622e-102,0.941876909326401,0.995,0.911,6.30664974596474e-98,"FXYD5"
"DUSP1",2.82722347033434e-101,-2.88324575941848,0.405,0.86,6.82293840095786e-97,"DUSP1"
"CXCR4",3.02126320420129e-101,-1.81555460869765,0.776,0.932,7.29121449069898e-97,"CXCR4"
"IGLC2",3.86344434940329e-99,0.706822257708982,0.896,0.334,9.32365024841496e-95,"IGLC2"
"TESC",1.24290426483884e-95,-2.80697397663954,0.209,0.7,2.99950086233556e-91,"TESC"
"PLP2",4.99027013502408e-95,1.02430371101911,0.975,0.818,1.20430189168536e-90,"PLP2"
"MT-CO1",2.5927407175452e-94,0.833638524842604,1,0.998,6.25706117365182e-90,"MT-CO1"
"COCH",3.03183758328786e-93,1.14117126030746,0.699,0.188,7.31673363974859e-89,"COCH"
"PTPN6",3.63023936102758e-93,1.09223732991482,0.94,0.672,8.76085664996786e-89,"PTPN6"
"SPIB",1.80640708746256e-92,1.22374422426048,0.856,0.495,4.3594022241734e-88,"SPIB"
"PDE4B",2.01033248152269e-92,-1.49089615477736,0.527,0.82,4.85153537765872e-88,"PDE4B"
"TOMM7",4.41638690706083e-92,-0.92697722257652,0.893,0.937,1.06580665228099e-87,"TOMM7"
"PPDPF",8.10147158865139e-92,0.929908068514252,0.975,0.92,1.95512813848924e-87,"PPDPF"
"IDS",1.30046200942895e-91,1.0200997937847,0.983,0.787,3.13840496735488e-87,"IDS"
"BACE2",1.2849491991631e-90,-1.02311078324142,0,0.447,3.1009679023403e-86,"BACE2"
"RGS2",1.66813836217367e-90,-2.09484759809697,0.159,0.676,4.02571830943372e-86,"RGS2"
"JUNB",2.473396793676e-90,-1.68138188192729,0.898,0.963,5.96904848217828e-86,"JUNB"
"FOSB",1.05881701413442e-89,-2.37315639918172,0.246,0.75,2.5552431002106e-85,"FOSB"
"RPL10",5.58712511109734e-88,0.700438612772662,0.995,0.997,1.34834090306112e-83,"RPL10"
"DBI",3.4142209278339e-87,1.12314898319737,0.94,0.78,8.23953936514154e-83,"DBI"
"NR4A2",9.63562410022038e-87,-2.17341040400142,0.269,0.755,2.32536516410618e-82,"NR4A2"
"GPR183",2.80365033242777e-86,-1.6981992659258,0.672,0.82,6.76604934724793e-82,"GPR183"
"CD68",5.24437630795463e-85,0.976456561702681,0.711,0.227,1.26562533439869e-80,"CD68"
"RGS1",6.22633878720763e-83,-1.95742049735483,0.025,0.487,1.50260233951682e-78,"RGS1"
"RHOA",8.13933031323788e-83,0.752172572599398,0.995,0.929,1.9642645844937e-78,"RHOA"
"CST7",9.38406811250328e-82,1.15513359137469,0.779,0.299,2.26465715759042e-77,"CST7"
"HLA-DQA2",1.17142428035201e-81,-1.60122476158278,0.107,0.52,2.8269982157735e-77,"HLA-DQA2"
"TUBA4A",1.20920072517348e-81,-1.39996001673265,0.398,0.753,2.91816411006115e-77,"TUBA4A"
"RGS19",5.91750428963637e-81,0.98090879733936,0.769,0.31,1.42807131021794e-76,"RGS19"
"YPEL5",3.96454636470193e-79,-1.16256242947864,0.831,0.936,9.56763974193516e-75,"YPEL5"
"ARL4A",3.67227774174515e-77,-1.15200717049775,0.085,0.557,8.86230787415357e-73,"ARL4A"
"ACTG1",4.30328685098642e-77,1.04941868821714,0.988,0.953,1.03851221574855e-72,"ACTG1"
"CD69",4.19220798659289e-75,-2.83428621357922,0.299,0.741,1.01170555340446e-70,"CD69"
"SCIMP",7.38354009924309e-75,0.975202617123015,0.779,0.318,1.78186973215033e-70,"SCIMP"
"FOS",1.94796862989526e-74,-2.95183753444526,0.197,0.686,4.70103269452624e-70,"FOS"
"CLIC1",1.97920432499697e-74,0.826170194256824,0.975,0.868,4.7764137975152e-70,"CLIC1"
"POU2F2",3.54467508368138e-74,0.962749114956633,0.938,0.655,8.55436437944829e-70,"POU2F2"
"LAG3",3.91126329410327e-74,1.00686601282329,0.791,0.333,9.43905170765942e-70,"LAG3"
"MYADM",1.22829147398658e-73,-1.53531721758336,0.007,0.409,2.96423581417182e-69,"MYADM"
"YWHAH",1.28248482097352e-73,1.04878265249356,0.848,0.471,3.0950206184554e-69,"YWHAH"
"LINC00926",3.07900720740568e-73,-1.2498952497164,0.092,0.546,7.43056809363212e-69,"LINC00926"
"TMBIM1",5.27065798878827e-73,0.85593226590067,0.856,0.412,1.27196789243427e-68,"TMBIM1"
"MT-CO2",6.45045922681927e-73,0.718098772524952,1,0.998,1.5566893252083e-68,"MT-CO2"
"UBL4A",9.33523191392366e-73,0.682821539270983,0.537,0.104,2.2528715177872e-68,"UBL4A"
"EMD",2.6256373456213e-72,0.83014079944062,0.943,0.676,6.33645060618787e-68,"EMD"
"ACY3",1.66048616275219e-71,0.73805666382901,0.408,0.044,4.00725125656986e-67,"ACY3"
"PDPN",1.46421274215331e-70,0.725178785590334,0.498,0.085,3.53358461063857e-66,"PDPN"
"GABARAP",4.84724765792803e-70,0.775425614894387,0.958,0.773,1.16978627728777e-65,"GABARAP"
"MS4A1",5.83382556032128e-70,1.07236410887633,0.873,0.501,1.40787712247233e-65,"MS4A1"
"C3orf14",1.75288732278348e-68,0.578003911046492,0.448,0.066,4.23024297607336e-64,"C3orf14"
"TRBC2",2.94825851081087e-68,-1.02902304029918,0.167,0.613,7.11503226413986e-64,"TRBC2"
"CD99",3.36106537164664e-68,0.862349535102628,0.965,0.786,8.11125906139484e-64,"CD99"
"BTG1",5.7564390725896e-68,-1.21608094505998,0.985,0.987,1.38920144138805e-63,"BTG1"
"IGLL5",7.0726908129742e-68,-1.7845788168212,0.403,0.538,1.70685247389506e-63,"IGLL5"
"MTRNR2L12",1.29032767052622e-67,-1.38633085654558,0.99,0.989,3.11394776728092e-63,"MTRNR2L12"
"ICAM2",1.36357798720805e-67,0.839234536907714,0.716,0.29,3.29072275652919e-63,"ICAM2"
"AQP3",2.76498593239383e-67,1.17205747956852,0.525,0.125,6.67274055064603e-63,"AQP3"
"HLA-DPB1",2.37727569849858e-66,0.844790550885224,0.998,0.97,5.73707944318661e-62,"HLA-DPB1"
"AFF3",8.45884203902009e-65,-1.11907166420964,0.321,0.724,2.04137234927672e-60,"AFF3"
"PFN1",1.04494703185854e-63,0.769019505219731,0.98,0.941,2.52177067198421e-59,"PFN1"
"JUP",1.26734444176076e-63,0.747826110435496,0.557,0.142,3.05848234130123e-59,"JUP"
"SH3BP2",1.96502475257173e-62,0.772698214750318,0.622,0.201,4.74219423538136e-58,"SH3BP2"
"MSI2",3.75996325434687e-62,-1.09581505638008,0.291,0.672,9.0739193217153e-58,"MSI2"
"CXCR5",1.41354666228658e-61,-1.22368188798476,0.455,0.754,3.41131216009621e-57,"CXCR5"
"PIK3AP1",1.69182022788815e-60,0.868251278172562,0.776,0.406,4.08286975596247e-56,"PIK3AP1"
"TP53I11",5.26099202294719e-60,0.787427440422191,0.813,0.411,1.26963520489784e-55,"TP53I11"
"MAD1L1",6.98686422987691e-60,-1.44503218992111,0.162,0.534,1.68613994459619e-55,"MAD1L1"
"S100A11",8.61353670193689e-60,-1.63996300977229,0.104,0.517,2.07870481227843e-55,"S100A11"
"TENT5C",1.04715532413316e-59,-1.14308561071108,0.274,0.646,2.52709994373055e-55,"TENT5C"
"SSR4",1.83910748334913e-59,0.695795310210904,0.95,0.765,4.43831808956646e-55,"SSR4"
"CKAP4",5.07447257174305e-59,-1.60886288743392,0.276,0.62,1.22462246573875e-54,"CKAP4"
"CYTH4",1.78023332726448e-58,0.704994345499899,0.689,0.257,4.29623708868736e-54,"CYTH4"
"IL4I1",2.01002812077294e-58,1.19282959767619,0.453,0.123,4.85080086386133e-54,"IL4I1"
"S100A10",6.7107992921424e-58,-2.18490672117548,0.313,0.705,1.61951719317273e-53,"S100A10"
"RPS2",3.03385391209822e-57,0.585732830984798,0.995,0.989,7.32159964606664e-53,"RPS2"
"UBC",1.09745982435063e-56,-0.754849770828508,0.998,0.992,2.64849979410537e-52,"UBC"
"CD83",2.85680846811261e-55,-1.38245811784509,0.886,0.939,6.89433587609615e-51,"CD83"
"H3F3A",3.46483923891522e-55,-0.654521673161783,0.983,0.979,8.36169653527409e-51,"H3F3A"
"SLC10A3",7.15484086489506e-55,0.739475878790354,0.694,0.302,1.72667774592512e-50,"SLC10A3"
"SH2D3C",7.61587042294197e-55,0.649329511517812,0.55,0.156,1.83793800916859e-50,"SH2D3C"
"NR4A3",1.09161470483155e-54,-1.3059486994194,0.187,0.575,2.63439376716998e-50,"NR4A3"
"CYCS",6.78643938681002e-54,-0.942510003103116,0.53,0.75,1.63777141721886e-49,"CYCS"
"NSF",8.65290246086718e-54,0.769571796491304,0.786,0.409,2.08820495088108e-49,"NSF"
"H3F3B",1.67769471372389e-53,-0.708407598362369,0.995,0.996,4.04878065262985e-49,"H3F3B"
"PLD4",1.79836222835665e-52,0.738785604942323,0.388,0.07,4.3399875656931e-48,"PLD4"
"IGLJ2",3.05648912606037e-52,0.379851703183063,0.291,0.026,7.37622520792149e-48,"IGLJ2"
"HLA-DRB1",3.36979155727118e-52,0.590051944273797,1,0.982,8.13231796516254e-48,"HLA-DRB1"
"C16orf54",6.48145718084824e-51,0.718377000806588,0.687,0.279,1.56417006145411e-46,"C16orf54"
"KLF3",2.27537466897141e-50,0.708838551704948,0.721,0.307,5.49116168862871e-46,"KLF3"
"BHLHE40",5.41716530005488e-50,0.721739950166142,0.918,0.582,1.30732450186224e-45,"BHLHE40"
"ARHGAP30",9.16323062194906e-50,0.707581997969283,0.856,0.517,2.21136244599497e-45,"ARHGAP30"
"ARHGAP44",1.20727107338737e-49,0.759268405425778,0.764,0.38,2.91350728140574e-45,"ARHGAP44"
"LRFN5",1.8578674402822e-49,0.458913069398815,0.286,0.028,4.48359149363303e-45,"LRFN5"
"VASP",3.08894990759338e-49,0.713527117415534,0.876,0.539,7.45456281199511e-45,"VASP"
"FDFT1",3.56472316279467e-49,0.779306370213412,0.779,0.452,8.60274640877238e-45,"FDFT1"
"MT-ND4",6.00324929942873e-49,0.635165694484458,1,0.973,1.44876415343113e-44,"MT-ND4"
"PLEKHG1",3.57843948786742e-48,-0.93902955047124,0.383,0.652,8.63584801607045e-44,"PLEKHG1"
"ZEB2",8.07238700109963e-48,-1.0008947462866,0.336,0.624,1.94810915497537e-43,"ZEB2"
"MT-ND1",1.47961294120411e-47,-0.811114340929527,0.998,0.994,3.57074991100788e-43,"MT-ND1"
"RHBDL1",1.61793572486552e-47,0.560405379036836,0.376,0.071,3.90456428481795e-43,"RHBDL1"
"FAM129A",1.7828439616649e-47,0.497696156604647,0.318,0.043,4.30253733268589e-43,"FAM129A"
"GNB2",2.42029286459993e-47,0.693323542000919,0.846,0.57,5.84089277013902e-43,"GNB2"
"CCDC191",7.27971915805911e-47,-0.895223912106107,0.075,0.402,1.75681462441441e-42,"CCDC191"
"IGHV7-4-1",1.23245692375577e-46,-2.44298497904179,0,0.255,2.9742882940998e-42,"IGHV7-4-1"
"MYO1G",1.55257743910731e-46,0.710275811709495,0.719,0.35,3.74683513379767e-42,"MYO1G"
"SPN",5.39344367134364e-46,0.685924506312396,0.567,0.2,1.30159976120536e-41,"SPN"
"BMF",1.00910427563983e-45,0.568805640827843,0.575,0.201,2.43527134840161e-41,"BMF"
"IRF1",1.25672366151089e-45,-1.55039280205335,0.654,0.811,3.03285121232422e-41,"IRF1"
"ST6GAL1",2.03288911074772e-45,0.694570923759901,0.92,0.66,4.90597129096747e-41,"ST6GAL1"
"SRSF2",3.50273601337701e-45,-0.722140889566696,0.786,0.838,8.45315282108275e-41,"SRSF2"
"PIM2",5.05946432407505e-45,-1.04116241504197,0.657,0.806,1.22100052532903e-40,"PIM2"
"NDUFA4",8.05955600268129e-45,-0.683432288371332,0.632,0.77,1.94501265012708e-40,"NDUFA4"
"DUSP4",1.07022984329802e-44,-1.20564193013397,0.122,0.452,2.58278568083111e-40,"DUSP4"
"CCR7",1.54168031512529e-44,-0.94403411161382,0.925,0.872,3.72053710449186e-40,"CCR7"
"SIGLEC6",1.81384431449606e-44,0.436192628835388,0.328,0.052,4.37735048417334e-40,"SIGLEC6"
"NFATC1",2.35554245600649e-44,0.714537068014202,0.808,0.505,5.68463060908047e-40,"NFATC1"
"C11orf24",3.08479491266208e-44,0.598587427788644,0.692,0.314,7.44453556272739e-40,"C11orf24"
"HNRNPA2B1",3.52366055138129e-44,-0.715070681936582,0.891,0.936,8.50365000864846e-40,"HNRNPA2B1"
"ID3",5.36896645996459e-44,0.765145130748708,0.958,0.818,1.29569267578325e-39,"ID3"
"TRAF7",6.30536656698483e-44,0.645819149993753,0.694,0.354,1.52167411361045e-39,"TRAF7"
"TUBA1A",7.17367527317018e-44,-0.82842834021438,0.866,0.896,1.73122305367416e-39,"TUBA1A"
"PLAC8",1.14637025697299e-43,-0.994000286490759,0.075,0.402,2.76653534115291e-39,"PLAC8"
"PTMA",1.28331665203761e-43,-0.534962139215262,0.99,0.991,3.09702807636237e-39,"PTMA"
"IGHD",1.57927261404725e-43,-0.825101208354518,0.152,0.467,3.81125859948022e-39,"IGHD"
"ELOVL5",1.85554736850988e-43,0.635892524439069,0.923,0.657,4.4779924644249e-39,"ELOVL5"
"PRAG1",2.35197282974856e-43,0.649570934026491,0.649,0.298,5.67601603003221e-39,"PRAG1"
"MS4A6A",5.16246791822653e-43,0.903650098678169,0.47,0.139,1.24585838270561e-38,"MS4A6A"
"GRN",7.41338983079229e-43,0.810776719967717,0.876,0.703,1.7890733678651e-38,"GRN"
"LGALS1",9.71079411430974e-43,0.993118421997824,0.908,0.725,2.34350594360637e-38,"LGALS1"
"CNN2",1.01171177921804e-42,0.649055502139488,0.943,0.751,2.44156403678689e-38,"CNN2"
"COTL1",1.18733528603018e-42,0.679328451542248,0.963,0.878,2.86539624577664e-38,"COTL1"
"IGKV4-1",1.37367136507351e-42,-4.16638670720218,0,0.235,3.31508110533191e-38,"IGKV4-1"
"VSIR",2.35208917933021e-42,0.624277265525392,0.627,0.266,5.6762968164776e-38,"VSIR"
"GSTP1",2.43581688919142e-42,-0.931438201160949,0.734,0.781,5.87835689868565e-38,"GSTP1"
"SKAP1",3.9475368440138e-42,-0.773543503500303,0.127,0.457,9.52659066565852e-38,"SKAP1"
"HRK",6.80316553503397e-42,-0.607817806093179,0.005,0.256,1.64180793856975e-37,"HRK"
"SEMA7A",6.94431917525358e-42,0.71073894437939,0.734,0.37,1.67587254656395e-37,"SEMA7A"
"MAP2",1.92323309462306e-41,0.54191436642058,0.468,0.138,4.64133842725383e-37,"MAP2"
"FCER2",2.47310782172925e-41,0.598260721303713,0.973,0.772,5.96835110617921e-37,"FCER2"
"HSP90B1",2.67214426438053e-41,-0.971008409080393,0.632,0.799,6.44868575322954e-37,"HSP90B1"
"KLF6",6.14746014709779e-41,-0.717974030331569,0.913,0.965,1.48356655729911e-36,"KLF6"
"SERPINF2",7.17682706774148e-41,0.553568544677914,0.458,0.147,1.73198367625805e-36,"SERPINF2"
"WNT3",2.03361932693976e-40,0.626185627280982,0.51,0.177,4.90773352170371e-36,"WNT3"
"ITGAX",2.61494416895574e-40,0.646656508326225,0.619,0.271,6.31064476294089e-36,"ITGAX"
"PARVB",2.83461685078761e-40,0.596022481681965,0.597,0.252,6.84078084600575e-36,"PARVB"
"IGHV3-74",7.37081183934724e-40,-3.20456760902172,0,0.221,1.77879802118967e-35,"IGHV3-74"
"RUBCNL",7.81038592100171e-40,-0.912274825017841,0.647,0.808,1.88488043431534e-35,"RUBCNL"
"CSK",1.04978112685881e-39,0.597221067128587,0.858,0.555,2.53343679344837e-35,"CSK"
"KLF10",1.2061393256052e-39,-1.21330600635333,0.547,0.7,2.91077603448302e-35,"KLF10"
"CEP126",1.23156958358981e-39,0.457927503239058,0.338,0.067,2.97214687607728e-35,"CEP126"
"IL6R",2.16504117742058e-39,0.593239300268656,0.547,0.209,5.22489387346909e-35,"IL6R"
"VPREB3",2.56602070575094e-39,-0.620642745104798,0.007,0.249,6.19257776918875e-35,"VPREB3"
"PRKCD",2.69628087742117e-39,0.594426211907551,0.706,0.363,6.50693464148051e-35,"PRKCD"
"RPS4Y1",3.55657796431071e-39,0.186179317894538,0.903,0.612,8.58308960127103e-35,"RPS4Y1"
"SFTPB",3.5956438908761e-39,-1.50477013078783,0.047,0.282,8.6773674018513e-35,"SFTPB"
"GDI1",3.97602589548054e-39,0.617085902492013,0.736,0.402,9.59534329356319e-35,"GDI1"
"BIK",4.59507952532651e-39,0.637331613081189,0.398,0.104,1.10893054184705e-34,"BIK"
"IDH3G",6.27958726452911e-39,0.530965044781548,0.619,0.272,1.51545279454881e-34,"IDH3G"
"HLA-DPA1",9.8223259207454e-39,0.510131269438099,0.998,0.985,2.37042191445349e-34,"HLA-DPA1"
"MZB1",1.03222206936663e-38,-0.646423482727876,0.015,0.268,2.49106152000249e-34,"MZB1"
"AHNAK",1.81164364082058e-38,0.730979657030741,0.988,0.932,4.37203959839229e-34,"AHNAK"
"PLEC",2.10268543057091e-38,0.674374933137813,0.838,0.507,5.07441074959678e-34,"PLEC"
"SPTBN1",4.93372821665423e-38,-0.732556597456071,0.144,0.468,1.19065663052517e-33,"SPTBN1"
"TUBB",1.35051000355063e-37,0.639194854389115,0.861,0.602,3.25918579156874e-33,"TUBB"
"HSPD1",1.48184148491926e-37,-0.811636956251578,0.609,0.64,3.57612805555566e-33,"HSPD1"
"DAXX",2.45010470560427e-37,0.495589040156813,0.515,0.187,5.91283768603477e-33,"DAXX"
"TRABD",2.85323776208154e-37,0.561394562091645,0.826,0.509,6.88571869123139e-33,"TRABD"
"NOP58",2.9775725251019e-37,-0.830188449098086,0.677,0.772,7.18577577482841e-33,"NOP58"
"BID",3.10078868357661e-37,0.674780193818737,0.507,0.209,7.48313333007544e-33,"BID"
"LCN8",3.59586459460399e-37,-0.447342581990793,0,0.207,8.67790002615781e-33,"LCN8"
"DEK",4.4433426039707e-37,0.603808047199489,0.848,0.579,1.07231187061625e-32,"DEK"
"YBX3",6.77204235348618e-37,-0.696615766308065,0.764,0.844,1.63429698116682e-32,"YBX3"
"RHOF",9.76617960991495e-37,0.051333960928956,0.841,0.531,2.35687212526077e-32,"RHOF"
"SMDT1",1.19284146674003e-36,-0.716362938558303,0.438,0.655,2.87868431168372e-32,"SMDT1"
"CD40",1.33475950413582e-36,0.668107710848718,0.771,0.499,3.22117511133097e-32,"CD40"
"TFEB",2.64885998962534e-36,0.522985742478547,0.634,0.294,6.39249381296283e-32,"TFEB"
"DUSP10",2.95724675533227e-36,-0.786642290446396,0.055,0.328,7.13672359464336e-32,"DUSP10"
"RHOC",3.47241032307062e-36,0.481413292983867,0.582,0.242,8.37996783266633e-32,"RHOC"
"SQLE",6.58051971925787e-36,0.631659958336915,0.654,0.318,1.5880768238485e-31,"SQLE"
"ARHGAP6",8.52654429589879e-36,0.434848487838582,0.296,0.056,2.05771093492926e-31,"ARHGAP6"
"PIK3R5",9.15025742893235e-36,0.433611867325327,0.328,0.071,2.20823162532424e-31,"PIK3R5"
"FAM30A",1.334942790077e-35,-0.521557918532707,0,0.199,3.22161743529284e-31,"FAM30A"
"SH3BGRL3",1.39577260396773e-35,0.507589243477061,0.985,0.953,3.36841802515532e-31,"SH3BGRL3"
"TUBB4B",1.41299070631178e-35,-0.772197628608791,0.808,0.812,3.40997047154222e-31,"TUBB4B"
"FXYD7",1.47684911760378e-35,0.541111777573096,0.381,0.109,3.56407997551319e-31,"FXYD7"
"ATP6V0C",1.62958041413283e-35,-0.612002189821831,0.915,0.915,3.93266641342675e-31,"ATP6V0C"
"MYL9",2.35730038439125e-35,0.652765239677402,0.507,0.192,5.68887301765141e-31,"MYL9"
"NFKBID",3.12078899190805e-35,-0.791715451650036,0.642,0.806,7.53140007417169e-31,"NFKBID"
"APBB2",3.42450562349274e-35,-0.513618535891968,0.03,0.283,8.26435942117502e-31,"APBB2"
"ALOX5AP",4.19337358485372e-35,-0.565969092157373,0.072,0.35,1.01198684723275e-30,"ALOX5AP"
"DOK2",4.68311810383468e-35,0.501856236632675,0.4,0.128,1.13017689199842e-30,"DOK2"
"IRF4",4.85997992741223e-35,0.693944029572051,0.669,0.333,1.17285895588239e-30,"IRF4"
"CD180",5.09856708346387e-35,0.539122284760546,0.418,0.135,1.23043719425233e-30,"CD180"
"RAB29",5.2372493666018e-35,0.639748223826254,0.796,0.515,1.26390538964201e-30,"RAB29"
"FUOM",6.75304882289907e-35,0.439554990885358,0.49,0.175,1.62971327243023e-30,"FUOM"
"SLC35E4",7.32165227685148e-35,0.387749622052891,0.301,0.061,1.76693434397257e-30,"SLC35E4"
"TPP1",1.08581190145164e-34,0.5722719360227,0.711,0.391,2.62038986177323e-30,"TPP1"
"RNF41",1.2057186950121e-34,-0.735439676856525,0.542,0.679,2.9097609266727e-30,"RNF41"
"DUSP6",1.59999994665744e-34,-0.521698792728484,0,0.193,3.86127987126841e-30,"DUSP6"
"PMAIP1",1.64887008394663e-34,-1.37004151102445,0.609,0.755,3.9792181735884e-30,"PMAIP1"
"ANKRD12",1.86106156438346e-34,0.534994630532431,0.98,0.847,4.49129987332661e-30,"ANKRD12"
"PRDM2",3.30893206158373e-34,-0.805448892611475,0.811,0.89,7.98544574422003e-30,"PRDM2"
"KBTBD12",3.89995033181669e-34,0.240490021052258,0.189,0.015,9.41175013577322e-30,"KBTBD12"
"LRRK2",4.23326793426048e-34,-0.405947831141594,0.002,0.206,1.02161455057508e-29,"LRRK2"
"MSMO1",4.66357103608506e-34,0.571272796110176,0.527,0.213,1.12545959813841e-29,"MSMO1"
"ABCG1",4.71315103517502e-34,-0.655678107352714,0.1,0.376,1.13742473931879e-29,"ABCG1"
"RPS27A",5.11735412408246e-34,-0.401827330687651,0.995,0.996,1.23497107076482e-29,"RPS27A"
"SKP1",5.33907354234176e-34,-0.540312549067131,0.833,0.884,1.28847861797334e-29,"SKP1"
"IKBKG",6.33286443169582e-34,0.474066532373381,0.537,0.218,1.52831017330115e-29,"IKBKG"
"NFKBIA",1.53976371095715e-33,-1.21869561475845,0.866,0.899,3.71591176365289e-29,"NFKBIA"
"S100A4",1.83762389448491e-33,0.748403059100613,0.948,0.796,4.43473774456044e-29,"S100A4"
"RUNX3",1.87899670951292e-33,0.594330166494898,0.784,0.465,4.53458275906752e-29,"RUNX3"
"PTPRCAP",2.81955085288456e-33,0.563884835355142,0.784,0.483,6.80442207326631e-29,"PTPRCAP"
"CREM",3.31486784742893e-33,-1.03094502159189,0.517,0.619,7.99977057620024e-29,"CREM"
"FAM50A",3.70603139127037e-33,0.473092984040845,0.632,0.302,8.94376555655278e-29,"FAM50A"
"HVCN1",5.83358883873165e-33,0.586097004242443,0.886,0.648,1.40781999445111e-28,"HVCN1"
"TRA2A",5.94404950840853e-33,-0.708430053699884,0.338,0.593,1.43447746786423e-28,"TRA2A"
"FUS",6.97001931020528e-33,-0.659409417292362,0.861,0.899,1.68207476013184e-28,"FUS"
"RARG",7.3079109952614e-33,0.396851458176668,0.328,0.081,1.76361816048643e-28,"RARG"
"CSRNP1",9.28032671037548e-33,-0.794537650665106,0.448,0.652,2.23962124501491e-28,"CSRNP1"
"SLBP",9.36356985347909e-33,-0.711001323707677,0.515,0.605,2.25971031274011e-28,"SLBP"
"LILRB1",1.00015339556268e-32,0.452531365416957,0.557,0.235,2.41367018951141e-28,"LILRB1"
"SERF2",1.29585260413049e-32,-0.558454076464379,0.98,0.981,3.1272810895481e-28,"SERF2"
"GEM",1.67727237602346e-32,-0.732262951929987,0.027,0.262,4.04776142505741e-28,"GEM"
"HLA-DRB5",1.7961488685588e-32,0.467631450845496,0.998,0.944,4.33464606449295e-28,"HLA-DRB5"
"CD22",3.44011362186134e-32,-0.474255805699276,0.025,0.254,8.30202620363796e-28,"CD22"
"DUSP2",3.92102489560931e-32,-1.74539879361548,0.699,0.772,9.46260938057395e-28,"DUSP2"
"RASGEF1B",4.04727801316774e-32,-0.854163571207635,0.266,0.577,9.7672960291777e-28,"RASGEF1B"
"EIF5",4.30886152751165e-32,-0.627871928675443,0.886,0.887,1.03985755243439e-27,"EIF5"
"CCNL1",5.34275180636042e-32,-1.05363094320706,0.637,0.782,1.28936629342896e-27,"CCNL1"
"RPS8",5.53600663719512e-32,-0.394251263418098,1,0.996,1.3360044817543e-27,"RPS8"
"CLTC",5.69998748983261e-32,0.494645651783377,0.729,0.408,1.3755779809213e-27,"CLTC"
"PPP1R18",7.39657561689839e-32,0.517342081394161,0.614,0.296,1.78501559362609e-27,"PPP1R18"
"TYROBP",8.76201703649332e-32,-0.980941112268279,0.211,0.46,2.11453757141693e-27,"TYROBP"
"RPL12",9.10547390290353e-32,0.416808103279081,0.99,0.992,2.19742401698771e-27,"RPL12"
"MYL12B",9.60301981885876e-32,0.467064161016946,0.958,0.838,2.31749677288519e-27,"MYL12B"
"SREBF2",1.05096056274669e-31,0.507678592173939,0.684,0.361,2.53628312607659e-27,"SREBF2"
"NFATC2",1.26491438914954e-31,0.544891671114394,0.779,0.469,3.05261789533459e-27,"NFATC2"
"TGIF1",1.3099553269906e-31,-0.695231125841122,0.517,0.638,3.16131519062641e-27,"TGIF1"
"ARF6",1.70387654896903e-31,0.539835196482183,0.841,0.617,4.11196527562696e-27,"ARF6"
"HSPE1",1.97731296727548e-31,-0.749412300479162,0.562,0.678,4.77184938392592e-27,"HSPE1"
"PDLIM1",2.04857908330371e-31,0.545695122372081,0.903,0.682,4.94383590173684e-27,"PDLIM1"
"WSB2",2.09968070526738e-31,0.515486330449815,0.567,0.28,5.06715944602177e-27,"WSB2"
"RABGAP1L",3.20810025038738e-31,0.563187660984301,0.856,0.609,7.74210833425985e-27,"RABGAP1L"
"POLK",3.458349284462e-31,0.466350064741559,0.59,0.271,8.34603432819214e-27,"POLK"
"CLLU1OS",4.24542458247773e-31,-0.68327416595191,0.042,0.275,1.02454831448935e-26,"CLLU1OS"
